Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Azerbaijan,AZE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.79738,91.23845,89.76319,81.62099,98.98181,95.16493,92.17310333,89.51351166,95.1685791,97.58601379,92.69615173,95.59542847,93.43061829,91.6054306,98.13037109,90.73683167,91.77172089,89.51445007,92.80683136,91.99118805,NA,NA,NA
"Bahamas, The",BHS,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas, The",BHS,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.33692169,NA,NA,NA,NA,NA,107.9376068,102.451149,103.9422684,102.6601334,101.8934097,94.85346985,NA,NA,NA,NA,NA
"Bahamas, The",BHS,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.2911911,NA,NA,NA,NA,NA,106.25,105.7571487,106.9262619,100.0341873,98.22161102,91.52188873,NA,NA,NA,NA,NA
"Bahamas, The",BHS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.31102,NA,NA,NA,NA,82.30467224,NA,NA,NA,NA,NA,107.0875626,104.118988,105.4501114,101.3317184,100.0346298,93.16419983,NA,NA,NA,NA,NA
Bahrain,BHR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bahrain,BHR,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.96203,84.19107,88.87048,89.44,89.4133,93.79346,99.94967,107.47618,NA,104.98278,100.89827,98.87543,96.51282,96.69518,93.94395,NA,96.23565,98.63140106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bahrain,BHR,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.82575,95.15552,93.4916,97.81884,92.09279,91.97316,99.49079,102.93843,NA,101.14446,100.88776,100.44788,92.81715,91.29477,90.06278,NA,92.64439,99.50311279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bahrain,BHR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.05654,89.76224,91.22117,93.70995,90.78276,92.86708,99.71598,105.15452,NA,103.00467,100.89286,99.6854,94.60911,93.91822,91.9574,NA,94.40799,99.07624817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bangladesh,BGD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.55,NA,64.34,NA,NA,71.61,NA,NA,72.24,NA,NA,NA,63.45,NA,NA,NA,NA,59.97,NA,NA,NA,NA,51.58,NA,NA,NA,NA,43.65,NA,NA,NA,NA,NA
Bangladesh,BGD,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.22596,NA,NA,NA,NA,21.70942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.43924713,NA,NA,60.52659988,67.11280823,70.49899292,79.83190918,NA,NA,NA,NA
Bangladesh,BGD,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.54711,NA,NA,NA,NA,34.51643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.29896164,NA,NA,54.5592308,60.9369812,62.58969116,69.51643372,NA,NA,NA,NA
Bangladesh,BGD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.78712,32.00446,NA,NA,NA,28.2497,NA,NA,NA,NA,NA,NA,NA,45.50004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.81217957,NA,NA,57.47669983,63.95627975,66.45477295,74.55892944,NA,NA,NA,NA
Barbados,BRB,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,BRB,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.74246979,100.4707108,111.1343384,108.3766937,110.9326401,98.28926849,95.69554138,94.39956665,96.8061676,101.3536377,104.5480728,105.7491302,106.7013321,NA,NA,NA,NA
Barbados,BRB,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.94274902,97.85510254,103.7968674,99.85816193,102.2190704,95.88652039,86.91500092,93.47614288,89.29633331,91.46896362,93.15139008,94.38909149,101.4933319,NA,NA,NA,NA
Barbados,BRB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.32570648,99.10224152,107.288559,103.9138031,106.3735199,97.03263855,91.09777069,93.91459656,92.85341644,96.13745117,98.5322113,99.77954865,103.9933395,NA,NA,NA,NA
Belarus,BLR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,0.09,NA,0.7,NA,NA,3.2,2.71,1.99,1.12,1.98,1.49,0.32,0.36,0.11,0,0,0.03,0,0,0,NA,NA,NA
Belarus,BLR,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.07143,95.54648,92.30582,92.26151,91.53374,NA,95.48621368,99.63574982,104.1805878,130.0324554,102.105957,100.0464401,95.5328064,94.91982269,94.45288086,97.91822815,NA,NA,106.3776474,103.0672913,99.61615753,NA,NA
Belarus,BLR,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.17621,97.98908,96.1073,94.87364,95.49779,NA,96.95825195,100.2758865,105.139328,131.1560822,101.8961105,103.4283676,100.2277679,98.29290771,96.11763763,98.30800629,NA,NA,107.3042984,103.4718475,99.91290283,NA,NA
Belarus,BLR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.05327,99.33141,101.57515,96.34418,94.87212,94.03557,93.64482,96.72557,96.98412,98.21849,98.10876,98.34789,98.85191,98.94808,98.04523,98.36334,NA,NA,NA,94.15877,93.57325,88.89441,95.12463,96.78666,94.23719,93.58994,93.55409,NA,96.23915863,99.96366119,104.6721725,130.6093903,101.9980927,101.7857132,97.9475174,96.6543808,95.3086319,98.11849213,104.8092194,105.9047012,106.8534927,103.274971,99.76847076,NA,NA
Belgium,BEL,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belgium,BEL,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.74037,70.16873,71.3477,74.42394,75.18965,70.38348,71.3679,77.79886,81.78416,75.60754,78.95762,76.83865,75.3238,74.20968,75.74289,NA,NA,82.00311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.87750244,88.03336334,88.74951935,90.28753662,92.26545715,NA,91.69313049,92.40740967,NA,NA
Belgium,BEL,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.64269,69.10019,70.24311,71.65679,75.5911,67.8425,67.48533,73.7885,74.57037,70.01403,73.53804,71.97834,70.73264,69.84102,71.33888,NA,NA,76.33889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.98668671,84.23074341,84.81819916,86.8252182,89.01335907,NA,88.31004333,87.92247009,NA,NA
Belgium,BEL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.66882,69.62288,70.78346,73.01041,75.39482,69.08354,69.37934,75.74354,78.08959,72.74396,76.18354,74.3509,72.97371,71.97446,73.49022,NA,NA,79.10641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.9108963,86.09036255,86.74182892,88.52062225,90.60693359,NA,89.96685791,90.11844635,NA,NA
Belize,BLZ,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.09,9.88,12.29,13.31,16.45,14.35,13.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,BLZ,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.49182,NA,NA,89.24769,95.0565,NA,NA,98.26207733,98.39864349,104.5771103,NA,104.2519226,103.6827164,104.7604294,103.3565216,109.6267776,103.5215378,109.7134705,106.4534378,113.1165924,118.0227737,109.7796097,NA,NA
Belize,BLZ,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.12886,NA,NA,88.64977,96.30397,NA,NA,99.49153137,103.0585098,101.4577332,NA,100.1566925,103.6739731,105.910881,106.2814789,104.0023193,101.3378906,105.1569519,110.0996094,109.8849869,114.1463394,108.5215073,NA,NA
Belize,BLZ,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.81384,NA,NA,88.94543,95.6871,NA,NA,98.8844986,100.7571869,102.9990234,NA,102.1838913,103.678299,105.3412933,104.8338776,106.7848816,102.4176102,107.4100266,108.2971878,111.481987,116.0608978,109.1428604,NA,NA
Benin,BEN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.85,NA,NA,NA,NA,NA,NA,NA,53.11,NA,NA,NA,NA
Benin,BEN,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.95698,11.85611,12.16987,11.22941,12.93949,14.13579,13.35957,15.22982,16.70001,19.16851,17.83348,20.84839,19.66196,17.71872,19.59215,17.90626,17.28853,16.35335,16.2938,11.17644,13.34913,13.27413,14.55523,15.92448,19.02494,19.8392,21.53954,23.42184,NA,25.32646942,28.19984055,29.73547935,34.02494812,39.04212952,NA,NA,NA,51.45885086,NA,55.96918106,61.52706909,62.7173996,68.35088348,NA,NA
Benin,BEN,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.18536,30.35576,30.91252,29.5475,37.04185,35.67951,35.29941,37.74658,38.99216,40.26972,43.99385,45.87313,52.7561,41.451,47.53018,43.32335,41.90641,38.23881,37.70403,26.37255,29.30346,29.89529,32.79556,35.21554,41.004,44.38008,47.40228,50.88738,NA,49.31335068,53.88766098,56.45112991,60.54283905,62.69412994,NA,NA,NA,72.51532745,NA,73.6678009,77.4710083,78.25720978,82.93579865,NA,NA
Benin,BEN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.04854,21.07967,21.51077,20.349,24.92766,24.83406,24.23805,26.38204,27.7284,29.58871,30.71823,33.16653,35.92029,29.36138,33.2863,30.36452,29.35956,27.09182,26.81138,18.65396,21.21468,21.47605,23.57146,25.4791,29.92718,32.01722,34.38386,37.07059,NA,37.26438904,40.99201965,43.03329086,47.22769928,50.82490921,NA,NA,NA,61.98986053,NA,64.83988953,69.52506256,70.52059937,75.68247986,NA,NA
Bermuda,BMU,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bermuda,BMU,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.82639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.73683929,104.6341476,102.9850693,NA,NA,NA,NA,NA,NA,100,83.62719727,78.39196014,88.25,NA,NA
Bermuda,BMU,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.53528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.60140228,100.4739304,97.83654022,NA,NA,NA,NA,NA,NA,99.75550079,97.56098175,96.85230255,89.61353302,NA,NA
Bermuda,BMU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.1694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.69420624,102.5240402,100.3667526,95.39801025,95.36341095,93.64089966,NA,NA,NA,99.8757782,90.70632172,87.79284668,88.94348907,NA,NA
Bhutan,BTN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.86,NA,NA,NA,7.95,NA,NA,NA,NA,2.2,NA,NA,NA
Bhutan,BTN,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.44142,5.04697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1634,24.96898,NA,NA,NA,41.49084,45.88282013,47.32952881,48.39953995,NA,NA,NA,NA,74.49047852,NA,84.75997162,87.86553955,96.35308838,94.58403015,103.440979,100.7408524,NA,NA
Bhutan,BTN,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.37352,14.61207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.676,31.83966,NA,NA,NA,51.89978,54.57546997,54.5246315,55.93545914,NA,NA,NA,NA,74.15686798,NA,78.76351166,80.17310333,84.51917267,88.60518646,99.13520813,96.13305664,NA,NA
Bhutan,BTN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.70011,6.10197,8.94062,9.86221,NA,NA,NA,NA,NA,NA,NA,NA,19.16634,NA,NA,NA,NA,23.95356,28.43416,NA,NA,NA,46.71689,50.25222015,50.96012115,52.17475128,NA,NA,62.75629044,69.12378693,74.32112885,75.86116028,81.72351837,83.96952057,90.35709381,91.55365753,101.2590408,98.40522766,NA,NA
Bolivia,BOL,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,18.13,NA,NA,NA,19.25,NA,25.3,29.67,23.67,24.93,NA,13.66,20.38,17.9,13.9,11.91,11.92,NA,7.96,9.07,7.7,NA,NA
Bolivia,BOL,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.29147,66.22216,63.08632,78.04957,79.37465,81.66637,81.99495,85.45472,80.75714,91.103302,93.02857208,92.78289795,95.79013824,95.66439819,NA,NA,98.1028595,95.84623718,96.52622986,92.10900116,93.15220642,92.32154083,93.44806671,89.69744873,NA,NA
Bolivia,BOL,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.01511,79.79488,72.21479,84.3208,85.50185,87.19966,85.78249,89.0433,86.60807,98.43193054,98.95474243,98.81323242,102.4354095,100.2172623,NA,NA,100.0382614,96.30258179,97.63680267,92.57196808,92.65219879,92.26592255,93.3441925,89.02881622,NA,NA
Bolivia,BOL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.20441,73.06884,67.6972,81.22113,82.47681,84.47035,83.91573,87.27597,83.72856,94.82714844,96.04122162,95.84966278,99.17021179,97.98039246,NA,NA,99.08805084,96.07862854,97.09210205,92.34500122,92.8972702,92.29318237,93.39511108,89.35655975,NA,NA
Bosnia and Herzegovina,BIH,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,0.18,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA
Bosnia and Herzegovina,BIH,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bosnia and Herzegovina,BIH,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bosnia and Herzegovina,BIH,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Botswana,BWA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.56,NA,NA,NA,NA,NA,NA,NA,34.82,NA,NA,NA,NA,NA,NA,NA,NA,29.75,NA,NA,NA,NA,NA,NA,18.24,NA,NA,NA,NA,NA,NA
Botswana,BWA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.18142,44.50526,51.53991,NA,NA,NA,NA,NA,NA,76.73247,NA,90.57298,93.51766,84.48121,84.244,90.85642,100.02018,101.75507,97.20936,95.93323,97.02019,96.94251,96.82272,95.45199,100.69937,95.44512,96.46715,NA,94.3921,92.32997894,91.49945831,94.38318634,95.00875854,95.33377838,95.40654755,97.15348053,99.68798828,94.66539764,95.16085052,95.29364014,NA,NA,99.1999588,NA,NA,NA
Botswana,BWA,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.71036,39.54164,45.83727,NA,NA,NA,NA,NA,NA,49.86838,NA,65.10238,68.90704,62.60338,67.77954,71.52387,81.15835,83.23061,81.27226,77.00683,80.11306,81.2055,82.64038,82.5884,86.15665,84.21939,86.34922,NA,88.51668,86.08820343,86.75189209,88.65740967,90.6905365,90.60722351,90.69550323,89.4640274,93.28095245,90.82369232,92.02472687,94.05491638,NA,NA,96.26193237,NA,NA,NA
Botswana,BWA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.94792,42.02665,48.69173,53.21219,56.27626,53.29675,47.77838,44.17456,51.01484,63.2733,67.83437,77.80972,81.18288,73.51656,75.99337,81.16861,90.56743,92.46959,89.21898,86.44238,88.54146,89.04912,89.70805,88.99695,93.4007,89.80866,91.38623,NA,91.44035,89.19320679,89.11260223,91.50460052,92.83782959,92.95723724,93.03687286,93.28365326,96.4640274,92.73232269,93.58267975,94.67009735,NA,NA,97.72059631,NA,NA,NA
Brazil,BRA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.02,23.56,30.37,29.27,19.34,9.65,18,22.27,20.27,20.56,NA,20.76,19.92,NA,12.99,14.17,13.99,12.71,13.36,NA,13.62,12.31,12.71,11.04,9.55,7.94,7.6,6.29,6.18,NA,5.5,4.59,4.87,NA,NA
Brazil,BRA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
